"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"LORSGPTD","Trend (GDP)","FRA","France","M","Monthly","2019-02","Feb-2019","IDX","Index","0","Units",,,105.8701,,
"LORSGPTD","Trend (GDP)","FRA","France","M","Monthly","2019-03","Mar-2019","IDX","Index","0","Units",,,106.0109,,
"LORSGPTD","Trend (GDP)","FRA","France","M","Monthly","2019-04","Apr-2019","IDX","Index","0","Units",,,106.1518,,
"LORSGPTD","Trend (GDP)","FRA","France","M","Monthly","2019-05","May-2019","IDX","Index","0","Units",,,106.2928,,
"LORSGPTD","Trend (GDP)","FRA","France","M","Monthly","2019-06","Jun-2019","IDX","Index","0","Units",,,106.4339,,
"LORSGPTD","Trend (GDP)","FRA","France","M","Monthly","2019-07","Jul-2019","IDX","Index","0","Units",,,106.5752,,
"LORSGPTD","Trend (GDP)","FRA","France","M","Monthly","2019-08","Aug-2019","IDX","Index","0","Units",,,106.7166,,
"LORSGPTD","Trend (GDP)","FRA","France","M","Monthly","2019-09","Sep-2019","IDX","Index","0","Units",,,106.8581,,
"LORSGPTD","Trend (GDP)","FRA","France","M","Monthly","2019-10","Oct-2019","IDX","Index","0","Units",,,106.9999,,
"LORSGPTD","Trend (GDP)","FRA","France","M","Monthly","2019-11","Nov-2019","IDX","Index","0","Units",,,107.1417,,
"LORSGPTD","Trend (GDP)","FRA","France","M","Monthly","2019-12","Dec-2019","IDX","Index","0","Units",,,107.2838,,
"LORSGPTD","Trend (GDP)","DEU","Germany","M","Monthly","2018-04","Apr-2018","IDX","Index","0","Units",,,105.535,,
"LORSGPTD","Trend (GDP)","DEU","Germany","M","Monthly","2018-05","May-2018","IDX","Index","0","Units",,,105.6845,,
"LORSGPTD","Trend (GDP)","DEU","Germany","M","Monthly","2018-06","Jun-2018","IDX","Index","0","Units",,,105.8333,,
"LORSGPTD","Trend (GDP)","DEU","Germany","M","Monthly","2018-07","Jul-2018","IDX","Index","0","Units",,,105.9815,,
"LORSGPTD","Trend (GDP)","DEU","Germany","M","Monthly","2018-08","Aug-2018","IDX","Index","0","Units",,,106.1291,,
"LORSGPTD","Trend (GDP)","DEU","Germany","M","Monthly","2018-09","Sep-2018","IDX","Index","0","Units",,,106.276,,
"LORSGPTD","Trend (GDP)","DEU","Germany","M","Monthly","2018-10","Oct-2018","IDX","Index","0","Units",,,106.4225,,
"LORSGPTD","Trend (GDP)","DEU","Germany","M","Monthly","2018-11","Nov-2018","IDX","Index","0","Units",,,106.5685,,
"LORSGPTD","Trend (GDP)","DEU","Germany","M","Monthly","2018-12","Dec-2018","IDX","Index","0","Units",,,106.714,,
"LORSGPTD","Trend (GDP)","DEU","Germany","M","Monthly","2019-01","Jan-2019","IDX","Index","0","Units",,,106.8592,,
"LORSGPTD","Trend (GDP)","DEU","Germany","M","Monthly","2019-02","Feb-2019","IDX","Index","0","Units",,,107.0041,,
"LORSGPTD","Trend (GDP)","DEU","Germany","M","Monthly","2019-03","Mar-2019","IDX","Index","0","Units",,,107.1487,,
"LORSGPTD","Trend (GDP)","DEU","Germany","M","Monthly","2019-04","Apr-2019","IDX","Index","0","Units",,,107.2931,,
"LORSGPTD","Trend (GDP)","DEU","Germany","M","Monthly","2019-05","May-2019","IDX","Index","0","Units",,,107.4374,,
"LORSGPTD","Trend (GDP)","DEU","Germany","M","Monthly","2019-06","Jun-2019","IDX","Index","0","Units",,,107.5816,,
"LORSGPTD","Trend (GDP)","DEU","Germany","M","Monthly","2019-07","Jul-2019","IDX","Index","0","Units",,,107.7258,,
"LORSGPTD","Trend (GDP)","DEU","Germany","M","Monthly","2019-08","Aug-2019","IDX","Index","0","Units",,,107.87,,
"LORSGPTD","Trend (GDP)","DEU","Germany","M","Monthly","2019-09","Sep-2019","IDX","Index","0","Units",,,108.0142,,
"LORSGPTD","Trend (GDP)","DEU","Germany","M","Monthly","2019-10","Oct-2019","IDX","Index","0","Units",,,108.1586,,
"LORSGPTD","Trend (GDP)","DEU","Germany","M","Monthly","2019-11","Nov-2019","IDX","Index","0","Units",,,108.3031,,
"LORSGPTD","Trend (GDP)","DEU","Germany","M","Monthly","2019-12","Dec-2019","IDX","Index","0","Units",,,108.4477,,
"LORSGPTD","Trend (GDP)","GRC","Greece","M","Monthly","2018-04","Apr-2018","IDX","Index","0","Units",,,101.9841,,
"LORSGPTD","Trend (GDP)","GRC","Greece","M","Monthly","2018-05","May-2018","IDX","Index","0","Units",,,102.1119,,
"LORSGPTD","Trend (GDP)","GRC","Greece","M","Monthly","2018-06","Jun-2018","IDX","Index","0","Units",,,102.2413,,
"LORSGPTD","Trend (GDP)","GRC","Greece","M","Monthly","2018-07","Jul-2018","IDX","Index","0","Units",,,102.3723,,
"LORSGPTD","Trend (GDP)","GRC","Greece","M","Monthly","2018-08","Aug-2018","IDX","Index","0","Units",,,102.5046,,
"LORSGPTD","Trend (GDP)","GRC","Greece","M","Monthly","2018-09","Sep-2018","IDX","Index","0","Units",,,102.6383,,
"LORSGPTD","Trend (GDP)","GRC","Greece","M","Monthly","2018-10","Oct-2018","IDX","Index","0","Units",,,102.773,,
"LORSGPTD","Trend (GDP)","GRC","Greece","M","Monthly","2018-11","Nov-2018","IDX","Index","0","Units",,,102.9087,,
"LORSGPTD","Trend (GDP)","GRC","Greece","M","Monthly","2018-12","Dec-2018","IDX","Index","0","Units",,,103.0453,,
"LORSGPTD","Trend (GDP)","GRC","Greece","M","Monthly","2019-01","Jan-2019","IDX","Index","0","Units",,,103.1827,,
"LORSGPTD","Trend (GDP)","GRC","Greece","M","Monthly","2019-02","Feb-2019","IDX","Index","0","Units",,,103.3207,,
"LORSGPTD","Trend (GDP)","GRC","Greece","M","Monthly","2019-03","Mar-2019","IDX","Index","0","Units",,,103.4594,,
"LORSGPTD","Trend (GDP)","GRC","Greece","M","Monthly","2019-04","Apr-2019","IDX","Index","0","Units",,,103.5986,,
"LORSGPTD","Trend (GDP)","GRC","Greece","M","Monthly","2019-05","May-2019","IDX","Index","0","Units",,,103.7382,,
"LORSGPTD","Trend (GDP)","GRC","Greece","M","Monthly","2019-06","Jun-2019","IDX","Index","0","Units",,,103.8781,,
"LORSGPTD","Trend (GDP)","GRC","Greece","M","Monthly","2019-07","Jul-2019","IDX","Index","0","Units",,,104.0184,,
"LORSGPTD","Trend (GDP)","GRC","Greece","M","Monthly","2019-08","Aug-2019","IDX","Index","0","Units",,,104.159,,
"LORSGPTD","Trend (GDP)","GRC","Greece","M","Monthly","2019-09","Sep-2019","IDX","Index","0","Units",,,104.2997,,
"LORSGPTD","Trend (GDP)","GRC","Greece","M","Monthly","2019-10","Oct-2019","IDX","Index","0","Units",,,104.4407,,
"LORSGPTD","Trend (GDP)","GRC","Greece","M","Monthly","2019-11","Nov-2019","IDX","Index","0","Units",,,104.5819,,
"LORSGPTD","Trend (GDP)","GRC","Greece","M","Monthly","2019-12","Dec-2019","IDX","Index","0","Units",,,104.7232,,
"LORSGPTD","Trend (GDP)","HUN","Hungary","M","Monthly","2018-04","Apr-2018","IDX","Index","0","Units",,,110.6918,,
"LORSGPTD","Trend (GDP)","HUN","Hungary","M","Monthly","2018-05","May-2018","IDX","Index","0","Units",,,111.1015,,
"LORSGPTD","Trend (GDP)","HUN","Hungary","M","Monthly","2018-06","Jun-2018","IDX","Index","0","Units",,,111.5139,,
"LORSGPTD","Trend (GDP)","HUN","Hungary","M","Monthly","2018-07","Jul-2018","IDX","Index","0","Units",,,111.9289,,
"LORSGPTD","Trend (GDP)","HUN","Hungary","M","Monthly","2018-08","Aug-2018","IDX","Index","0","Units",,,112.3463,,
"LORSGPTD","Trend (GDP)","HUN","Hungary","M","Monthly","2018-09","Sep-2018","IDX","Index","0","Units",,,112.7662,,
"LORSGPTD","Trend (GDP)","HUN","Hungary","M","Monthly","2018-10","Oct-2018","IDX","Index","0","Units",,,113.1883,,
"LORSGPTD","Trend (GDP)","HUN","Hungary","M","Monthly","2018-11","Nov-2018","IDX","Index","0","Units",,,113.6127,,
"LORSGPTD","Trend (GDP)","HUN","Hungary","M","Monthly","2018-12","Dec-2018","IDX","Index","0","Units",,,114.0393,,
"LORSGPTD","Trend (GDP)","HUN","Hungary","M","Monthly","2019-01","Jan-2019","IDX","Index","0","Units",,,114.4679,,
"LORSGPTD","Trend (GDP)","HUN","Hungary","M","Monthly","2019-02","Feb-2019","IDX","Index","0","Units",,,114.8986,,
"LORSGPTD","Trend (GDP)","HUN","Hungary","M","Monthly","2019-03","Mar-2019","IDX","Index","0","Units",,,115.3312,,
"LORSGPTD","Trend (GDP)","HUN","Hungary","M","Monthly","2019-04","Apr-2019","IDX","Index","0","Units",,,115.7657,,
"LORSGPTD","Trend (GDP)","HUN","Hungary","M","Monthly","2019-05","May-2019","IDX","Index","0","Units",,,116.2022,,
"LORSGPTD","Trend (GDP)","HUN","Hungary","M","Monthly","2019-06","Jun-2019","IDX","Index","0","Units",,,116.6404,,
"LORSGPTD","Trend (GDP)","HUN","Hungary","M","Monthly","2019-07","Jul-2019","IDX","Index","0","Units",,,117.0804,,
"LORSGPTD","Trend (GDP)","HUN","Hungary","M","Monthly","2019-08","Aug-2019","IDX","Index","0","Units",,,117.5222,,
"LORSGPTD","Trend (GDP)","HUN","Hungary","M","Monthly","2019-09","Sep-2019","IDX","Index","0","Units",,,117.9657,,
"LORSGPTD","Trend (GDP)","HUN","Hungary","M","Monthly","2019-10","Oct-2019","IDX","Index","0","Units",,,118.4109,,
"LORSGPTD","Trend (GDP)","HUN","Hungary","M","Monthly","2019-11","Nov-2019","IDX","Index","0","Units",,,118.8579,,
"LORSGPTD","Trend (GDP)","HUN","Hungary","M","Monthly","2019-12","Dec-2019","IDX","Index","0","Units",,,119.3065,,
"LORSGPTD","Trend (GDP)","IRL","Ireland","M","Monthly","2018-04","Apr-2018","IDX","Index","0","Units",,,118.0127,,
"LORSGPTD","Trend (GDP)","IRL","Ireland","M","Monthly","2018-05","May-2018","IDX","Index","0","Units",,,118.8331,,
"LORSGPTD","Trend (GDP)","IRL","Ireland","M","Monthly","2018-06","Jun-2018","IDX","Index","0","Units",,,119.6558,,
"LORSGPTD","Trend (GDP)","IRL","Ireland","M","Monthly","2018-07","Jul-2018","IDX","Index","0","Units",,,120.481,,
"LORSGPTD","Trend (GDP)","IRL","Ireland","M","Monthly","2018-08","Aug-2018","IDX","Index","0","Units",,,121.309,,
"LORSGPTD","Trend (GDP)","IRL","Ireland","M","Monthly","2018-09","Sep-2018","IDX","Index","0","Units",,,122.1399,,
"LORSGPTD","Trend (GDP)","IRL","Ireland","M","Monthly","2018-10","Oct-2018","IDX","Index","0","Units",,,122.9739,,
"LORSGPTD","Trend (GDP)","IRL","Ireland","M","Monthly","2018-11","Nov-2018","IDX","Index","0","Units",,,123.8111,,
"LORSGPTD","Trend (GDP)","IRL","Ireland","M","Monthly","2018-12","Dec-2018","IDX","Index","0","Units",,,124.6519,,
"LORSGPTD","Trend (GDP)","IRL","Ireland","M","Monthly","2019-01","Jan-2019","IDX","Index","0","Units",,,125.4965,,
"LORSGPTD","Trend (GDP)","IRL","Ireland","M","Monthly","2019-02","Feb-2019","IDX","Index","0","Units",,,126.345,,
"LORSGPTD","Trend (GDP)","IRL","Ireland","M","Monthly","2019-03","Mar-2019","IDX","Index","0","Units",,,127.1977,,
"LORSGPTD","Trend (GDP)","IRL","Ireland","M","Monthly","2019-04","Apr-2019","IDX","Index","0","Units",,,128.0549,,
"LORSGPTD","Trend (GDP)","IRL","Ireland","M","Monthly","2019-05","May-2019","IDX","Index","0","Units",,,128.9168,,
"LORSGPTD","Trend (GDP)","IRL","Ireland","M","Monthly","2019-06","Jun-2019","IDX","Index","0","Units",,,129.7835,,
"LORSGPTD","Trend (GDP)","IRL","Ireland","M","Monthly","2019-07","Jul-2019","IDX","Index","0","Units",,,130.6555,,
"LORSGPTD","Trend (GDP)","IRL","Ireland","M","Monthly","2019-08","Aug-2019","IDX","Index","0","Units",,,131.5327,,
"LORSGPTD","Trend (GDP)","IRL","Ireland","M","Monthly","2019-09","Sep-2019","IDX","Index","0","Units",,,132.4154,,
"LORSGPTD","Trend (GDP)","IRL","Ireland","M","Monthly","2019-10","Oct-2019","IDX","Index","0","Units",,,133.3038,,
"LORSGPTD","Trend (GDP)","IRL","Ireland","M","Monthly","2019-11","Nov-2019","IDX","Index","0","Units",,,134.198,,
"LORSGPTD","Trend (GDP)","IRL","Ireland","M","Monthly","2019-12","Dec-2019","IDX","Index","0","Units",,,135.0981,,
"LORSGPTD","Trend (GDP)","ITA","Italy","M","Monthly","2018-04","Apr-2018","IDX","Index","0","Units",,,102.9922,,
"LORSGPTD","Trend (GDP)","ITA","Italy","M","Monthly","2018-05","May-2018","IDX","Index","0","Units",,,103.0756,,
"LORSGPTD","Trend (GDP)","ITA","Italy","M","Monthly","2018-06","Jun-2018","IDX","Index","0","Units",,,103.1589,,
"LORSGPTD","Trend (GDP)","ITA","Italy","M","Monthly","2018-07","Jul-2018","IDX","Index","0","Units",,,103.242,,
"LORSGPTD","Trend (GDP)","ITA","Italy","M","Monthly","2018-08","Aug-2018","IDX","Index","0","Units",,,103.3249,,
"LORSGPTD","Trend (GDP)","ITA","Italy","M","Monthly","2018-09","Sep-2018","IDX","Index","0","Units",,,103.4076,,
"LORSGPTD","Trend (GDP)","ITA","Italy","M","Monthly","2018-10","Oct-2018","IDX","Index","0","Units",,,103.4902,,
"LORSGPTD","Trend (GDP)","ITA","Italy","M","Monthly","2018-11","Nov-2018","IDX","Index","0","Units",,,103.5726,,
"LORSGPTD","Trend (GDP)","ITA","Italy","M","Monthly","2018-12","Dec-2018","IDX","Index","0","Units",,,103.6548,,
"LORSGPTD","Trend (GDP)","ITA","Italy","M","Monthly","2019-01","Jan-2019","IDX","Index","0","Units",,,103.7368,,
"LORSGPTD","Trend (GDP)","ITA","Italy","M","Monthly","2019-02","Feb-2019","IDX","Index","0","Units",,,103.8188,,
"LORSGPTD","Trend (GDP)","ITA","Italy","M","Monthly","2019-03","Mar-2019","IDX","Index","0","Units",,,103.9006,,
"LORSGPTD","Trend (GDP)","ITA","Italy","M","Monthly","2019-04","Apr-2019","IDX","Index","0","Units",,,103.9823,,
"LORSGPTD","Trend (GDP)","ITA","Italy","M","Monthly","2019-05","May-2019","IDX","Index","0","Units",,,104.0639,,
"LORSGPTD","Trend (GDP)","ITA","Italy","M","Monthly","2019-06","Jun-2019","IDX","Index","0","Units",,,104.1455,,
"LORSGPTD","Trend (GDP)","ITA","Italy","M","Monthly","2019-07","Jul-2019","IDX","Index","0","Units",,,104.227,,
"LORSGPTD","Trend (GDP)","ITA","Italy","M","Monthly","2019-08","Aug-2019","IDX","Index","0","Units",,,104.3084,,
"LORSGPTD","Trend (GDP)","ITA","Italy","M","Monthly","2019-09","Sep-2019","IDX","Index","0","Units",,,104.3899,,
"LORSGPTD","Trend (GDP)","ITA","Italy","M","Monthly","2019-10","Oct-2019","IDX","Index","0","Units",,,104.4714,,
"LORSGPTD","Trend (GDP)","ITA","Italy","M","Monthly","2019-11","Nov-2019","IDX","Index","0","Units",,,104.5529,,
"LORSGPTD","Trend (GDP)","ITA","Italy","M","Monthly","2019-12","Dec-2019","IDX","Index","0","Units",,,104.6345,,
"LORSGPTD","Trend (GDP)","JPN","Japan","M","Monthly","2018-04","Apr-2018","IDX","Index","0","Units",,,102.7896,,
"LORSGPTD","Trend (GDP)","JPN","Japan","M","Monthly","2018-05","May-2018","IDX","Index","0","Units",,,102.8681,,
"LORSGPTD","Trend (GDP)","JPN","Japan","M","Monthly","2018-06","Jun-2018","IDX","Index","0","Units",,,102.9459,,
"LORSGPTD","Trend (GDP)","JPN","Japan","M","Monthly","2018-07","Jul-2018","IDX","Index","0","Units",,,103.0232,,
"LORSGPTD","Trend (GDP)","JPN","Japan","M","Monthly","2018-08","Aug-2018","IDX","Index","0","Units",,,103.1,,
"LORSGPTD","Trend (GDP)","JPN","Japan","M","Monthly","2018-09","Sep-2018","IDX","Index","0","Units",,,103.1763,,
"LORSGPTD","Trend (GDP)","JPN","Japan","M","Monthly","2018-10","Oct-2018","IDX","Index","0","Units",,,103.252,,
"LORSGPTD","Trend (GDP)","JPN","Japan","M","Monthly","2018-11","Nov-2018","IDX","Index","0","Units",,,103.3274,,
"LORSGPTD","Trend (GDP)","JPN","Japan","M","Monthly","2018-12","Dec-2018","IDX","Index","0","Units",,,103.4023,,
"LORSGPTD","Trend (GDP)","JPN","Japan","M","Monthly","2019-01","Jan-2019","IDX","Index","0","Units",,,103.4769,,
"LORSGPTD","Trend (GDP)","JPN","Japan","M","Monthly","2019-02","Feb-2019","IDX","Index","0","Units",,,103.551,,
"LORSGPTD","Trend (GDP)","JPN","Japan","M","Monthly","2019-03","Mar-2019","IDX","Index","0","Units",,,103.6248,,
"LORSGPTD","Trend (GDP)","JPN","Japan","M","Monthly","2019-04","Apr-2019","IDX","Index","0","Units",,,103.6983,,
"LORSGPTD","Trend (GDP)","JPN","Japan","M","Monthly","2019-05","May-2019","IDX","Index","0","Units",,,103.7716,,
"LORSGPTD","Trend (GDP)","JPN","Japan","M","Monthly","2019-06","Jun-2019","IDX","Index","0","Units",,,103.8445,,
"LORSGPTD","Trend (GDP)","JPN","Japan","M","Monthly","2019-07","Jul-2019","IDX","Index","0","Units",,,103.9173,,
"LORSGPTD","Trend (GDP)","JPN","Japan","M","Monthly","2019-08","Aug-2019","IDX","Index","0","Units",,,103.9899,,
"LORSGPTD","Trend (GDP)","JPN","Japan","M","Monthly","2019-09","Sep-2019","IDX","Index","0","Units",,,104.0623,,
"LORSGPTD","Trend (GDP)","JPN","Japan","M","Monthly","2019-10","Oct-2019","IDX","Index","0","Units",,,104.1347,,
"LORSGPTD","Trend (GDP)","JPN","Japan","M","Monthly","2019-11","Nov-2019","IDX","Index","0","Units",,,104.2071,,
"LORSGPTD","Trend (GDP)","JPN","Japan","M","Monthly","2019-12","Dec-2019","IDX","Index","0","Units",,,104.2794,,
"LORSGPTD","Trend (GDP)","KOR","Korea","M","Monthly","2018-04","Apr-2018","IDX","Index","0","Units",,,108.1899,,
"LORSGPTD","Trend (GDP)","KOR","Korea","M","Monthly","2018-05","May-2018","IDX","Index","0","Units",,,108.4302,,
"LORSGPTD","Trend (GDP)","KOR","Korea","M","Monthly","2018-06","Jun-2018","IDX","Index","0","Units",,,108.6706,,
"LORSGPTD","Trend (GDP)","KOR","Korea","M","Monthly","2018-07","Jul-2018","IDX","Index","0","Units",,,108.9112,,
"LORSGPTD","Trend (GDP)","KOR","Korea","M","Monthly","2018-08","Aug-2018","IDX","Index","0","Units",,,109.152,,
"LORSGPTD","Trend (GDP)","KOR","Korea","M","Monthly","2018-09","Sep-2018","IDX","Index","0","Units",,,109.3929,,
"LORSGPTD","Trend (GDP)","KOR","Korea","M","Monthly","2018-10","Oct-2018","IDX","Index","0","Units",,,109.634,,
"LORSGPTD","Trend (GDP)","KOR","Korea","M","Monthly","2018-11","Nov-2018","IDX","Index","0","Units",,,109.8755,,
"LORSGPTD","Trend (GDP)","KOR","Korea","M","Monthly","2018-12","Dec-2018","IDX","Index","0","Units",,,110.1172,,
"LORSGPTD","Trend (GDP)","KOR","Korea","M","Monthly","2019-01","Jan-2019","IDX","Index","0","Units",,,110.3593,,
"LORSGPTD","Trend (GDP)","KOR","Korea","M","Monthly","2019-02","Feb-2019","IDX","Index","0","Units",,,110.6017,,
"LORSGPTD","Trend (GDP)","KOR","Korea","M","Monthly","2019-03","Mar-2019","IDX","Index","0","Units",,,110.8446,,
"LORSGPTD","Trend (GDP)","KOR","Korea","M","Monthly","2019-04","Apr-2019","IDX","Index","0","Units",,,111.0879,,
"LORSGPTD","Trend (GDP)","KOR","Korea","M","Monthly","2019-05","May-2019","IDX","Index","0","Units",,,111.3316,,
"LORSGPTD","Trend (GDP)","KOR","Korea","M","Monthly","2019-06","Jun-2019","IDX","Index","0","Units",,,111.5759,,
"LORSGPTD","Trend (GDP)","KOR","Korea","M","Monthly","2019-07","Jul-2019","IDX","Index","0","Units",,,111.8207,,
"LORSGPTD","Trend (GDP)","KOR","Korea","M","Monthly","2019-08","Aug-2019","IDX","Index","0","Units",,,112.066,,
"LORSGPTD","Trend (GDP)","KOR","Korea","M","Monthly","2019-09","Sep-2019","IDX","Index","0","Units",,,112.3118,,
"LORSGPTD","Trend (GDP)","KOR","Korea","M","Monthly","2019-10","Oct-2019","IDX","Index","0","Units",,,112.5582,,
"LORSGPTD","Trend (GDP)","KOR","Korea","M","Monthly","2019-11","Nov-2019","IDX","Index","0","Units",,,112.8051,,
"LORSGPTD","Trend (GDP)","KOR","Korea","M","Monthly","2019-12","Dec-2019","IDX","Index","0","Units",,,113.0525,,
"LORSGPTD","Trend (GDP)","LUX","Luxembourg","M","Monthly","2018-04","Apr-2018","IDX","Index","0","Units",,,108.9408,,
"LORSGPTD","Trend (GDP)","LUX","Luxembourg","M","Monthly","2018-05","May-2018","IDX","Index","0","Units",,,109.2165,,
"LORSGPTD","Trend (GDP)","LUX","Luxembourg","M","Monthly","2018-06","Jun-2018","IDX","Index","0","Units",,,109.4917,,
"LORSGPTD","Trend (GDP)","LUX","Luxembourg","M","Monthly","2018-07","Jul-2018","IDX","Index","0","Units",,,109.7667,,
"LORSGPTD","Trend (GDP)","LUX","Luxembourg","M","Monthly","2018-08","Aug-2018","IDX","Index","0","Units",,,110.0416,,
"LORSGPTD","Trend (GDP)","LUX","Luxembourg","M","Monthly","2018-09","Sep-2018","IDX","Index","0","Units",,,110.3163,,
"LORSGPTD","Trend (GDP)","LUX","Luxembourg","M","Monthly","2018-10","Oct-2018","IDX","Index","0","Units",,,110.5911,,
"LORSGPTD","Trend (GDP)","LUX","Luxembourg","M","Monthly","2018-11","Nov-2018","IDX","Index","0","Units",,,110.8659,,
"LORSGPTD","Trend (GDP)","LUX","Luxembourg","M","Monthly","2018-12","Dec-2018","IDX","Index","0","Units",,,111.1409,,
"LORSGPTD","Trend (GDP)","LUX","Luxembourg","M","Monthly","2019-01","Jan-2019","IDX","Index","0","Units",,,111.416,,
"LORSGPTD","Trend (GDP)","LUX","Luxembourg","M","Monthly","2019-02","Feb-2019","IDX","Index","0","Units",,,111.6915,,
"LORSGPTD","Trend (GDP)","LUX","Luxembourg","M","Monthly","2019-03","Mar-2019","IDX","Index","0","Units",,,111.9672,,
"LORSGPTD","Trend (GDP)","LUX","Luxembourg","M","Monthly","2019-04","Apr-2019","IDX","Index","0","Units",,,112.2434,,
"LORSGPTD","Trend (GDP)","LUX","Luxembourg","M","Monthly","2019-05","May-2019","IDX","Index","0","Units",,,112.5199,,
"LORSGPTD","Trend (GDP)","LUX","Luxembourg","M","Monthly","2019-06","Jun-2019","IDX","Index","0","Units",,,112.7969,,
"LORSGPTD","Trend (GDP)","LUX","Luxembourg","M","Monthly","2019-07","Jul-2019","IDX","Index","0","Units",,,113.0743,,
"LORSGPTD","Trend (GDP)","LUX","Luxembourg","M","Monthly","2019-08","Aug-2019","IDX","Index","0","Units",,,113.3523,,
"LORSGPTD","Trend (GDP)","LUX","Luxembourg","M","Monthly","2019-09","Sep-2019","IDX","Index","0","Units",,,113.6308,,
"LORSGPTD","Trend (GDP)","LUX","Luxembourg","M","Monthly","2019-10","Oct-2019","IDX","Index","0","Units",,,113.91,,
