"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"XTIMVA01","Imports in goods (value)","TUR","Turkey","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2019-06","Jun-2019","USD","US Dollar","9","Billions",,,16.78884,,
"XTIMVA01","Imports in goods (value)","TUR","Turkey","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2019-07","Jul-2019","USD","US Dollar","9","Billions",,,17.63262,,
"XTIMVA01","Imports in goods (value)","TUR","Turkey","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2019-08","Aug-2019","USD","US Dollar","9","Billions",,,17.80524,,
"XTIMVA01","Imports in goods (value)","TUR","Turkey","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2019-09","Sep-2019","USD","US Dollar","9","Billions",,,16.97196,,
"XTIMVA01","Imports in goods (value)","TUR","Turkey","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2019-10","Oct-2019","USD","US Dollar","9","Billions",,,17.64062,,
"XTIMVA01","Imports in goods (value)","TUR","Turkey","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2019-11","Nov-2019","USD","US Dollar","9","Billions",,,18.36545,,
"XTIMVA01","Imports in goods (value)","TUR","Turkey","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2019-12","Dec-2019","USD","US Dollar","9","Billions",,,19.08402,,
"XTIMVA01","Imports in goods (value)","TUR","Turkey","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2020-01","Jan-2020","USD","US Dollar","9","Billions",,,19.95771,,
"XTIMVA01","Imports in goods (value)","TUR","Turkey","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2020-02","Feb-2020","USD","US Dollar","9","Billions",,,18.52236,,
"XTIMVA01","Imports in goods (value)","TUR","Turkey","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2020-03","Mar-2020","USD","US Dollar","9","Billions",,,17.98285,,
"XTIMVA01","Imports in goods (value)","IDN","Indonesia","CXMLSA","US-Dollar converted, Seasonally adjusted","Q","Quarterly","2016-Q4","Q4-2016","USD","US Dollar","9","Billions",,,35.38647,,
"XTIMVA01","Imports in goods (value)","IDN","Indonesia","CXMLSA","US-Dollar converted, Seasonally adjusted","Q","Quarterly","2017-Q1","Q1-2017","USD","US Dollar","9","Billions",,,36.88936,,
"XTIMVA01","Imports in goods (value)","IDN","Indonesia","CXMLSA","US-Dollar converted, Seasonally adjusted","Q","Quarterly","2017-Q2","Q2-2017","USD","US Dollar","9","Billions",,,37.61068,,
"XTIMVA01","Imports in goods (value)","IDN","Indonesia","CXMLSA","US-Dollar converted, Seasonally adjusted","Q","Quarterly","2017-Q3","Q3-2017","USD","US Dollar","9","Billions",,,40.17804,,
"XTIMVA01","Imports in goods (value)","IDN","Indonesia","CXMLSA","US-Dollar converted, Seasonally adjusted","Q","Quarterly","2017-Q4","Q4-2017","USD","US Dollar","9","Billions",,,43.07911,,
"XTIMVA01","Imports in goods (value)","IDN","Indonesia","CXMLSA","US-Dollar converted, Seasonally adjusted","Q","Quarterly","2018-Q1","Q1-2018","USD","US Dollar","9","Billions",,,44.63738,,
"XTIMVA01","Imports in goods (value)","IDN","Indonesia","CXMLSA","US-Dollar converted, Seasonally adjusted","Q","Quarterly","2018-Q2","Q2-2018","USD","US Dollar","9","Billions",,,46.72335,,
"XTIMVA01","Imports in goods (value)","IDN","Indonesia","CXMLSA","US-Dollar converted, Seasonally adjusted","Q","Quarterly","2018-Q3","Q3-2018","USD","US Dollar","9","Billions",,,48.68703,,
"XTIMVA01","Imports in goods (value)","IDN","Indonesia","CXMLSA","US-Dollar converted, Seasonally adjusted","Q","Quarterly","2018-Q4","Q4-2018","USD","US Dollar","9","Billions",,,48.81143,,
"XTIMVA01","Imports in goods (value)","IDN","Indonesia","CXMLSA","US-Dollar converted, Seasonally adjusted","Q","Quarterly","2019-Q1","Q1-2019","USD","US Dollar","9","Billions",,,41.4746,,
"XTIMVA01","Imports in goods (value)","IDN","Indonesia","CXMLSA","US-Dollar converted, Seasonally adjusted","Q","Quarterly","2019-Q2","Q2-2019","USD","US Dollar","9","Billions",,,42.35736,,
"XTIMVA01","Imports in goods (value)","IDN","Indonesia","CXMLSA","US-Dollar converted, Seasonally adjusted","Q","Quarterly","2019-Q3","Q3-2019","USD","US Dollar","9","Billions",,,42.90671,,
"XTIMVA01","Imports in goods (value)","IDN","Indonesia","CXMLSA","US-Dollar converted, Seasonally adjusted","Q","Quarterly","2019-Q4","Q4-2019","USD","US Dollar","9","Billions",,,44.02199,,
"XTIMVA01","Imports in goods (value)","IDN","Indonesia","CXMLSA","US-Dollar converted, Seasonally adjusted","Q","Quarterly","2020-Q1","Q1-2020","USD","US Dollar","9","Billions",,,39.45653,,
"XTEXVA01","Exports in goods (value)","USA","United States","CXMLSA","US-Dollar converted, Seasonally adjusted","Q","Quarterly","2016-Q4","Q4-2016","USD","US Dollar","9","Billions",,,369.517,,
"XTEXVA01","Exports in goods (value)","USA","United States","CXMLSA","US-Dollar converted, Seasonally adjusted","Q","Quarterly","2017-Q1","Q1-2017","USD","US Dollar","9","Billions",,,379.862,,
"XTEXVA01","Exports in goods (value)","USA","United States","CXMLSA","US-Dollar converted, Seasonally adjusted","Q","Quarterly","2017-Q2","Q2-2017","USD","US Dollar","9","Billions",,,380.106,,
"XTEXVA01","Exports in goods (value)","USA","United States","CXMLSA","US-Dollar converted, Seasonally adjusted","Q","Quarterly","2017-Q3","Q3-2017","USD","US Dollar","9","Billions",,,385.487,,
"XTEXVA01","Exports in goods (value)","USA","United States","CXMLSA","US-Dollar converted, Seasonally adjusted","Q","Quarterly","2017-Q4","Q4-2017","USD","US Dollar","9","Billions",,,401.017,,
"XTEXVA01","Exports in goods (value)","USA","United States","CXMLSA","US-Dollar converted, Seasonally adjusted","Q","Quarterly","2018-Q1","Q1-2018","USD","US Dollar","9","Billions",,,408.585,,
"XTEXVA01","Exports in goods (value)","USA","United States","CXMLSA","US-Dollar converted, Seasonally adjusted","Q","Quarterly","2018-Q2","Q2-2018","USD","US Dollar","9","Billions",,,424.904,,
"XTEXVA01","Exports in goods (value)","USA","United States","CXMLSA","US-Dollar converted, Seasonally adjusted","Q","Quarterly","2018-Q3","Q3-2018","USD","US Dollar","9","Billions",,,417.487,,
"XTEXVA01","Exports in goods (value)","USA","United States","CXMLSA","US-Dollar converted, Seasonally adjusted","Q","Quarterly","2018-Q4","Q4-2018","USD","US Dollar","9","Billions",,,415.015,,
"XTEXVA01","Exports in goods (value)","USA","United States","CXMLSA","US-Dollar converted, Seasonally adjusted","Q","Quarterly","2019-Q1","Q1-2019","USD","US Dollar","9","Billions",,,415.678,,
"XTEXVA01","Exports in goods (value)","USA","United States","CXMLSA","US-Dollar converted, Seasonally adjusted","Q","Quarterly","2019-Q2","Q2-2019","USD","US Dollar","9","Billions",,,411.293,,
"XTEXVA01","Exports in goods (value)","USA","United States","CXMLSA","US-Dollar converted, Seasonally adjusted","Q","Quarterly","2019-Q3","Q3-2019","USD","US Dollar","9","Billions",,,410.483,,
"XTEXVA01","Exports in goods (value)","USA","United States","CXMLSA","US-Dollar converted, Seasonally adjusted","Q","Quarterly","2019-Q4","Q4-2019","USD","US Dollar","9","Billions",,,408.172,,
"XTEXVA01","Exports in goods (value)","USA","United States","CXMLSA","US-Dollar converted, Seasonally adjusted","Q","Quarterly","2020-Q1","Q1-2020","USD","US Dollar","9","Billions",,,400.616,,
"XTEXVA01","Exports in goods (value)","USA","United States","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2016-10","Oct-2016","USD","US Dollar","9","Billions",,,122.836,,
"XTEXVA01","Exports in goods (value)","USA","United States","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2016-11","Nov-2016","USD","US Dollar","9","Billions",,,121.161,,
"XTEXVA01","Exports in goods (value)","USA","United States","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2016-12","Dec-2016","USD","US Dollar","9","Billions",,,125.52,,
"XTEXVA01","Exports in goods (value)","USA","United States","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2017-01","Jan-2017","USD","US Dollar","9","Billions",,,126.721,,
"XTEXVA01","Exports in goods (value)","USA","United States","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2017-02","Feb-2017","USD","US Dollar","9","Billions",,,126.721,,
"XTEXVA01","Exports in goods (value)","USA","United States","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2017-03","Mar-2017","USD","US Dollar","9","Billions",,,126.42,,
"XTEXVA01","Exports in goods (value)","USA","United States","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2017-04","Apr-2017","USD","US Dollar","9","Billions",,,125.882,,
"XTEXVA01","Exports in goods (value)","USA","United States","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2017-05","May-2017","USD","US Dollar","9","Billions",,,126.379,,
"XTEXVA01","Exports in goods (value)","USA","United States","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2017-06","Jun-2017","USD","US Dollar","9","Billions",,,127.845,,
"XTEXVA01","Exports in goods (value)","USA","United States","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2017-07","Jul-2017","USD","US Dollar","9","Billions",,,127.663,,
"XTEXVA01","Exports in goods (value)","USA","United States","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2017-08","Aug-2017","USD","US Dollar","9","Billions",,,128.03,,
"XTEXVA01","Exports in goods (value)","USA","United States","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2017-09","Sep-2017","USD","US Dollar","9","Billions",,,129.794,,
"XTEXVA01","Exports in goods (value)","USA","United States","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2017-10","Oct-2017","USD","US Dollar","9","Billions",,,130.485,,
"XTEXVA01","Exports in goods (value)","USA","United States","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2017-11","Nov-2017","USD","US Dollar","9","Billions",,,133.48,,
"XTEXVA01","Exports in goods (value)","USA","United States","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2017-12","Dec-2017","USD","US Dollar","9","Billions",,,137.052,,
"XTEXVA01","Exports in goods (value)","USA","United States","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2018-01","Jan-2018","USD","US Dollar","9","Billions",,,132.872,,
"XTEXVA01","Exports in goods (value)","USA","United States","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2018-02","Feb-2018","USD","US Dollar","9","Billions",,,135.644,,
"XTEXVA01","Exports in goods (value)","USA","United States","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2018-03","Mar-2018","USD","US Dollar","9","Billions",,,140.069,,
"XTEXVA01","Exports in goods (value)","USA","United States","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2018-04","Apr-2018","USD","US Dollar","9","Billions",,,139.649,,
"XTEXVA01","Exports in goods (value)","USA","United States","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2018-05","May-2018","USD","US Dollar","9","Billions",,,143.753,,
"XTEXVA01","Exports in goods (value)","USA","United States","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2018-06","Jun-2018","USD","US Dollar","9","Billions",,,141.502,,
"XTEXVA01","Exports in goods (value)","USA","United States","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2018-07","Jul-2018","USD","US Dollar","9","Billions",,,139.238,,
"XTEXVA01","Exports in goods (value)","USA","United States","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2018-08","Aug-2018","USD","US Dollar","9","Billions",,,138.176,,
"XTEXVA01","Exports in goods (value)","USA","United States","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2018-09","Sep-2018","USD","US Dollar","9","Billions",,,140.073,,
"XTEXVA01","Exports in goods (value)","USA","United States","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2018-10","Oct-2018","USD","US Dollar","9","Billions",,,140.562,,
"XTEXVA01","Exports in goods (value)","USA","United States","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2018-11","Nov-2018","USD","US Dollar","9","Billions",,,138.452,,
"XTEXVA01","Exports in goods (value)","USA","United States","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2018-12","Dec-2018","USD","US Dollar","9","Billions",,,136.001,,
"XTEXVA01","Exports in goods (value)","USA","United States","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2019-01","Jan-2019","USD","US Dollar","9","Billions",,,137.064,,
"XTEXVA01","Exports in goods (value)","USA","United States","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2019-02","Feb-2019","USD","US Dollar","9","Billions",,,138.54,,
"XTEXVA01","Exports in goods (value)","USA","United States","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2019-03","Mar-2019","USD","US Dollar","9","Billions",,,140.074,,
"XTEXVA01","Exports in goods (value)","USA","United States","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2019-04","Apr-2019","USD","US Dollar","9","Billions",,,135.588,,
"XTEXVA01","Exports in goods (value)","USA","United States","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2019-05","May-2019","USD","US Dollar","9","Billions",,,139.745,,
"XTEXVA01","Exports in goods (value)","USA","United States","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2019-06","Jun-2019","USD","US Dollar","9","Billions",,,135.96,,
"XTEXVA01","Exports in goods (value)","USA","United States","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2019-07","Jul-2019","USD","US Dollar","9","Billions",,,137.181,,
"XTEXVA01","Exports in goods (value)","USA","United States","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2019-08","Aug-2019","USD","US Dollar","9","Billions",,,137.636,,
"XTEXVA01","Exports in goods (value)","USA","United States","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2019-09","Sep-2019","USD","US Dollar","9","Billions",,,135.666,,
"XTEXVA01","Exports in goods (value)","USA","United States","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2019-10","Oct-2019","USD","US Dollar","9","Billions",,,135.063,,
"XTEXVA01","Exports in goods (value)","USA","United States","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2019-11","Nov-2019","USD","US Dollar","9","Billions",,,135.866,,
"XTEXVA01","Exports in goods (value)","USA","United States","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2019-12","Dec-2019","USD","US Dollar","9","Billions",,,137.243,,
"XTEXVA01","Exports in goods (value)","USA","United States","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2020-01","Jan-2020","USD","US Dollar","9","Billions",,,135.741,,
"XTEXVA01","Exports in goods (value)","USA","United States","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2020-02","Feb-2020","USD","US Dollar","9","Billions",,,136.862,,
"XTEXVA01","Exports in goods (value)","USA","United States","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2020-03","Mar-2020","USD","US Dollar","9","Billions",,,128.013,,
"XTEXVA01","Exports in goods (value)","G-20","G20","CXMLSA","US-Dollar converted, Seasonally adjusted","Q","Quarterly","2016-Q4","Q4-2016","USD","US Dollar","9","Billions",,,3141.592,,
"XTEXVA01","Exports in goods (value)","G-20","G20","CXMLSA","US-Dollar converted, Seasonally adjusted","Q","Quarterly","2017-Q1","Q1-2017","USD","US Dollar","9","Billions",,,3259.069,,
"XTEXVA01","Exports in goods (value)","G-20","G20","CXMLSA","US-Dollar converted, Seasonally adjusted","Q","Quarterly","2017-Q2","Q2-2017","USD","US Dollar","9","Billions",,,3321.283,,
"XTEXVA01","Exports in goods (value)","G-20","G20","CXMLSA","US-Dollar converted, Seasonally adjusted","Q","Quarterly","2017-Q3","Q3-2017","USD","US Dollar","9","Billions",,,3459.904,,
"XTEXVA01","Exports in goods (value)","G-20","G20","CXMLSA","US-Dollar converted, Seasonally adjusted","Q","Quarterly","2017-Q4","Q4-2017","USD","US Dollar","9","Billions",,,3572.097,,
"XTEXVA01","Exports in goods (value)","G-20","G20","CXMLSA","US-Dollar converted, Seasonally adjusted","Q","Quarterly","2018-Q1","Q1-2018","USD","US Dollar","9","Billions",,,3768.381,,
"XTEXVA01","Exports in goods (value)","G-20","G20","CXMLSA","US-Dollar converted, Seasonally adjusted","Q","Quarterly","2018-Q2","Q2-2018","USD","US Dollar","9","Billions",,,3743.094,,
"XTEXVA01","Exports in goods (value)","G-20","G20","CXMLSA","US-Dollar converted, Seasonally adjusted","Q","Quarterly","2018-Q3","Q3-2018","USD","US Dollar","9","Billions",,,3738.255,,
"XTEXVA01","Exports in goods (value)","G-20","G20","CXMLSA","US-Dollar converted, Seasonally adjusted","Q","Quarterly","2018-Q4","Q4-2018","USD","US Dollar","9","Billions",,,3693.085,,
"XTEXVA01","Exports in goods (value)","G-20","G20","CXMLSA","US-Dollar converted, Seasonally adjusted","Q","Quarterly","2019-Q1","Q1-2019","USD","US Dollar","9","Billions",,,3696.848,,
"XTEXVA01","Exports in goods (value)","G-20","G20","CXMLSA","US-Dollar converted, Seasonally adjusted","Q","Quarterly","2019-Q2","Q2-2019","USD","US Dollar","9","Billions",,,3635.895,,
"XTEXVA01","Exports in goods (value)","G-20","G20","CXMLSA","US-Dollar converted, Seasonally adjusted","Q","Quarterly","2019-Q3","Q3-2019","USD","US Dollar","9","Billions",,,3619.851,,
"XTEXVA01","Exports in goods (value)","G-20","G20","CXMLSA","US-Dollar converted, Seasonally adjusted","Q","Quarterly","2019-Q4","Q4-2019","USD","US Dollar","9","Billions",,,3608.806,,
"XTIMVA01","Imports in goods (value)","CHN","China (People's Republic of)","CXMLSA","US-Dollar converted, Seasonally adjusted","Q","Quarterly","2016-Q4","Q4-2016","USD","US Dollar","9","Billions",,,425.9186,,
"XTIMVA01","Imports in goods (value)","CHN","China (People's Republic of)","CXMLSA","US-Dollar converted, Seasonally adjusted","Q","Quarterly","2017-Q1","Q1-2017","USD","US Dollar","9","Billions",,,455.017,,
"XTIMVA01","Imports in goods (value)","CHN","China (People's Republic of)","CXMLSA","US-Dollar converted, Seasonally adjusted","Q","Quarterly","2017-Q2","Q2-2017","USD","US Dollar","9","Billions",,,449.0964,,
